Date,Time,Market Regime,Confidence Score,Transition Threshold Score
2024-02-12,09:20:00,Expiry_Pinning,0.779,0.621
2024-02-12,09:25:00,Bearish_Panic,0.688,0.587
2024-02-12,09:30:00,Bullish_Linear_Decay,0.626,0.710
2024-02-12,09:35:00,Bearish_Vol_Expansion,0.853,0.368
2024-02-12,09:40:00,Expiry_Pinning,0.919,0.550
2024-02-12,09:45:00,Sideways_Low_Vol,0.854,0.606
2024-02-12,09:50:00,Sideways_Low_Vol,0.905,0.355
2024-02-12,09:55:00,Bearish_Vol_Expansion,0.858,0.396
2024-02-12,10:00:00,Bearish_Linear_Decay,0.739,0.693
2024-02-12,10:05:00,Bullish_Vol_Expansion,0.808,0.534
2024-02-12,10:10:00,Sideways_Violent,0.896,0.551
2024-02-12,10:15:00,Bearish_Linear_Decay,0.921,0.421
2024-02-12,10:20:00,Bullish_Linear_Decay,0.723,0.652
2024-02-12,10:25:00,Sideways_Low_Vol,0.607,0.374
2024-02-12,10:30:00,Sideways_Low_Vol,0.706,0.697
2024-02-12,10:35:00,Sideways_Low_Vol,0.745,0.431
2024-02-12,10:40:00,Bullish_Vol_Expansion,0.732,0.577
2024-02-12,10:45:00,Expiry_Pinning,0.816,0.617
2024-02-12,10:50:00,Vol_Crush,0.882,0.728
2024-02-12,10:55:00,Expiry_Pinning,0.755,0.357
2024-02-12,11:00:00,Bullish_Vol_Expansion,0.695,0.435
2024-02-12,11:05:00,Bullish_Vol_Expansion,0.672,0.608
2024-02-12,11:10:00,Sideways_Low_Vol,0.866,0.423
2024-02-12,11:15:00,Sideways_Decay,0.645,0.418
2024-02-12,11:20:00,Bearish_Panic,0.939,0.580
2024-02-12,11:25:00,Vol_Crush,0.768,0.438
2024-02-12,11:30:00,Sideways_Low_Vol,0.813,0.734
2024-02-12,11:35:00,Bullish_Grind,0.678,0.364
2024-02-12,11:40:00,Expiry_Pinning,0.769,0.469
2024-02-12,11:45:00,Bullish_Linear_Decay,0.886,0.455
2024-02-12,11:50:00,Sideways_Decay,0.874,0.420
2024-02-12,11:55:00,Bearish_Linear_Decay,0.885,0.355
2024-02-12,12:00:00,Bullish_Grind,0.632,0.694
2024-02-12,12:05:00,Bullish_Linear_Decay,0.848,0.559
2024-02-12,12:10:00,Bearish_Vol_Expansion,0.707,0.647
2024-02-12,12:15:00,Breakout_Mode,0.902,0.545
2024-02-12,12:20:00,Sideways_Low_Vol,0.809,0.568
2024-02-12,12:25:00,Bullish_Grind,0.712,0.398
2024-02-12,12:30:00,Sideways_Low_Vol,0.754,0.623
2024-02-12,12:35:00,Bullish_Vol_Expansion,0.663,0.450
2024-02-12,12:40:00,Bearish_Panic,0.950,0.422
2024-02-12,12:45:00,Breakout_Mode,0.610,0.652
2024-02-12,12:50:00,Expiry_Pinning,0.824,0.369
2024-02-12,12:55:00,Sideways_Low_Vol,0.883,0.678
2024-02-12,13:00:00,Bearish_Linear_Decay,0.915,0.730
2024-02-12,13:05:00,Bearish_Panic,0.870,0.510
2024-02-12,13:10:00,Bearish_Panic,0.723,0.505
2024-02-12,13:15:00,Breakout_Mode,0.842,0.565
2024-02-12,13:20:00,Sideways_Violent,0.923,0.606
2024-02-12,13:25:00,Expiry_Pinning,0.769,0.670
2024-02-12,13:30:00,Sideways_Decay,0.852,0.514
2024-02-12,13:35:00,Bullish_Vol_Expansion,0.685,0.738
2024-02-12,13:40:00,Bullish_Grind,0.635,0.658
2024-02-12,13:45:00,Bullish_Grind,0.922,0.436
2024-02-12,13:50:00,Sideways_Low_Vol,0.681,0.449
2024-02-12,13:55:00,Bearish_Linear_Decay,0.605,0.733
2024-02-12,14:00:00,Sideways_Decay,0.739,0.458
2024-02-12,14:05:00,Expiry_Pinning,0.828,0.557
2024-02-12,14:10:00,Bullish_Vol_Expansion,0.805,0.612
2024-02-12,14:15:00,Breakout_Mode,0.745,0.536
2024-02-12,14:20:00,Bullish_Vol_Expansion,0.751,0.671
2024-02-12,14:25:00,Bearish_Vol_Expansion,0.767,0.577
2024-02-12,14:30:00,Expiry_Pinning,0.887,0.666
2024-02-12,14:35:00,Expiry_Pinning,0.945,0.555
2024-02-12,14:40:00,Vol_Crush,0.917,0.510
2024-02-12,14:45:00,Expiry_Pinning,0.910,0.423
2024-02-12,14:50:00,Bearish_Panic,0.909,0.554
2024-02-12,14:55:00,Bearish_Vol_Expansion,0.800,0.356
2024-02-12,15:00:00,Sideways_Decay,0.884,0.410
2024-02-12,15:05:00,Bullish_Linear_Decay,0.907,0.407
2024-02-12,15:10:00,Bearish_Vol_Expansion,0.760,0.489
2024-02-12,15:15:00,Bullish_Vol_Expansion,0.738,0.472
2024-02-12,15:20:00,Bearish_Panic,0.774,0.557
2024-02-12,15:25:00,Bullish_Vol_Expansion,0.892,0.559
2024-02-12,15:30:00,Bearish_Linear_Decay,0.651,0.739
2024-02-13,09:15:00,Breakout_Mode,0.690,0.657
2024-02-13,09:20:00,Bearish_Linear_Decay,0.835,0.555
2024-02-13,09:25:00,Sideways_Low_Vol,0.735,0.419
2024-02-13,09:30:00,Bearish_Vol_Expansion,0.805,0.501
2024-02-13,09:35:00,Sideways_Violent,0.882,0.737
2024-02-13,09:40:00,Expiry_Pinning,0.794,0.357
2024-02-13,09:45:00,Vol_Crush,0.715,0.665
2024-02-13,09:50:00,Vol_Crush,0.812,0.569
2024-02-13,09:55:00,Sideways_Low_Vol,0.826,0.594
2024-02-13,10:00:00,Bullish_Grind,0.652,0.379
2024-02-13,10:05:00,Sideways_Low_Vol,0.664,0.397
2024-02-13,10:10:00,Bullish_Grind,0.893,0.548
2024-02-13,10:15:00,Sideways_Low_Vol,0.672,0.576
2024-02-13,10:20:00,Bullish_Linear_Decay,0.937,0.631
2024-02-13,10:25:00,Bearish_Vol_Expansion,0.653,0.688
2024-02-13,10:30:00,Sideways_Decay,0.928,0.451
2024-02-13,10:35:00,Vol_Crush,0.903,0.713
2024-02-13,10:40:00,Bullish_Linear_Decay,0.619,0.619
2024-02-13,10:45:00,Sideways_Violent,0.668,0.706
2024-02-13,10:50:00,Sideways_Decay,0.803,0.409
2024-02-13,10:55:00,Expiry_Pinning,0.684,0.428
2024-02-13,11:00:00,Sideways_Low_Vol,0.761,0.458
2024-02-13,11:05:00,Bearish_Panic,0.878,0.575
2024-02-13,11:10:00,Bearish_Vol_Expansion,0.641,0.692
2024-02-13,11:15:00,Bullish_Vol_Expansion,0.613,0.618
2024-02-13,11:20:00,Sideways_Low_Vol,0.927,0.637
2024-02-13,11:25:00,Breakout_Mode,0.687,0.442
2024-02-13,11:30:00,Bearish_Linear_Decay,0.602,0.695
2024-02-13,11:35:00,Breakout_Mode,0.657,0.685
2024-02-13,11:40:00,Bearish_Linear_Decay,0.620,0.573
2024-02-13,11:45:00,Sideways_Low_Vol,0.943,0.402
2024-02-13,11:50:00,Breakout_Mode,0.733,0.513
2024-02-13,11:55:00,Bearish_Panic,0.766,0.534
2024-02-13,12:00:00,Sideways_Decay,0.781,0.509
2024-02-13,12:05:00,Bullish_Grind,0.872,0.606
2024-02-13,12:10:00,Expiry_Pinning,0.618,0.501
2024-02-13,12:15:00,Bearish_Linear_Decay,0.813,0.524
2024-02-13,12:20:00,Bullish_Linear_Decay,0.841,0.463
2024-02-13,12:25:00,Bullish_Grind,0.632,0.354
2024-02-13,12:30:00,Bullish_Linear_Decay,0.638,0.617
2024-02-13,12:35:00,Expiry_Pinning,0.861,0.374
2024-02-13,12:40:00,Bearish_Vol_Expansion,0.630,0.508
2024-02-13,12:45:00,Expiry_Pinning,0.913,0.725
2024-02-13,12:50:00,Breakout_Mode,0.858,0.728
2024-02-13,12:55:00,Breakout_Mode,0.816,0.456
2024-02-13,13:00:00,Bearish_Panic,0.781,0.539
2024-02-13,13:05:00,Breakout_Mode,0.793,0.372
2024-02-13,13:10:00,Sideways_Low_Vol,0.629,0.508
2024-02-13,13:15:00,Sideways_Decay,0.863,0.738
2024-02-13,13:20:00,Bearish_Vol_Expansion,0.909,0.733
2024-02-13,13:25:00,Bullish_Grind,0.774,0.689
2024-02-13,13:30:00,Bearish_Panic,0.751,0.536
2024-02-13,13:35:00,Breakout_Mode,0.619,0.526
2024-02-13,13:40:00,Sideways_Decay,0.736,0.460
2024-02-13,13:45:00,Breakout_Mode,0.672,0.458
2024-02-13,13:50:00,Bearish_Linear_Decay,0.702,0.631
2024-02-13,13:55:00,Expiry_Pinning,0.705,0.689
2024-02-13,14:00:00,Bullish_Grind,0.702,0.498
2024-02-13,14:05:00,Bullish_Grind,0.709,0.615
2024-02-13,14:10:00,Sideways_Low_Vol,0.717,0.627
2024-02-13,14:15:00,Bullish_Vol_Expansion,0.892,0.410
2024-02-13,14:20:00,Breakout_Mode,0.785,0.366
2024-02-13,14:25:00,Bullish_Grind,0.915,0.618
2024-02-13,14:30:00,Bullish_Linear_Decay,0.793,0.676
2024-02-13,14:35:00,Bullish_Linear_Decay,0.818,0.510
2024-02-13,14:40:00,Bullish_Linear_Decay,0.949,0.601
2024-02-13,14:45:00,Vol_Crush,0.868,0.417
2024-02-13,14:50:00,Sideways_Low_Vol,0.601,0.672
2024-02-13,14:55:00,Bullish_Linear_Decay,0.941,0.370
2024-02-13,15:00:00,Expiry_Pinning,0.879,0.352
2024-02-13,15:05:00,Breakout_Mode,0.709,0.366
2024-02-13,15:10:00,Sideways_Violent,0.858,0.585
2024-02-13,15:15:00,Breakout_Mode,0.883,0.594
2024-02-13,15:20:00,Sideways_Violent,0.869,0.631
2024-02-13,15:25:00,Vol_Crush,0.921,0.480
2024-02-13,15:30:00,Bullish_Vol_Expansion,0.800,0.571
2024-02-14,09:15:00,Bearish_Vol_Expansion,0.802,0.354
2024-02-14,09:20:00,Bullish_Vol_Expansion,0.670,0.560
2024-02-14,09:25:00,Expiry_Pinning,0.941,0.633
2024-02-14,09:30:00,Sideways_Low_Vol,0.681,0.634
2024-02-14,09:35:00,Bearish_Vol_Expansion,0.680,0.406
2024-02-14,09:40:00,Bearish_Vol_Expansion,0.756,0.446
2024-02-14,09:45:00,Bullish_Linear_Decay,0.672,0.673
2024-02-14,09:50:00,Bullish_Linear_Decay,0.649,0.602
2024-02-14,09:55:00,Breakout_Mode,0.886,0.469
2024-02-14,10:00:00,Bearish_Linear_Decay,0.781,0.609
2024-02-14,10:05:00,Breakout_Mode,0.905,0.588
2024-02-14,10:10:00,Bearish_Linear_Decay,0.668,0.402
2024-02-14,10:15:00,Bullish_Vol_Expansion,0.601,0.547
2024-02-14,10:20:00,Bullish_Grind,0.900,0.515
2024-02-14,10:25:00,Sideways_Violent,0.640,0.460
2024-02-14,10:30:00,Sideways_Decay,0.804,0.732
2024-02-14,10:35:00,Bullish_Vol_Expansion,0.612,0.696
2024-02-14,10:40:00,Expiry_Pinning,0.628,0.400
2024-02-14,10:45:00,Sideways_Low_Vol,0.700,0.416
2024-02-14,10:50:00,Bearish_Panic,0.923,0.433
2024-02-14,10:55:00,Bullish_Linear_Decay,0.877,0.577
2024-02-14,11:00:00,Bullish_Vol_Expansion,0.608,0.738
2024-02-14,11:05:00,Sideways_Violent,0.931,0.410
2024-02-14,11:10:00,Vol_Crush,0.770,0.699
2024-02-14,11:15:00,Breakout_Mode,0.854,0.510
2024-02-14,11:20:00,Bearish_Panic,0.851,0.612
2024-02-14,11:25:00,Vol_Crush,0.921,0.501
2024-02-14,11:30:00,Bullish_Linear_Decay,0.731,0.654
2024-02-14,11:35:00,Bearish_Vol_Expansion,0.769,0.652
2024-02-14,11:40:00,Sideways_Violent,0.844,0.586
2024-02-14,11:45:00,Sideways_Decay,0.670,0.366
2024-02-14,11:50:00,Bearish_Linear_Decay,0.673,0.517
2024-02-14,11:55:00,Bearish_Panic,0.847,0.673
2024-02-14,12:00:00,Breakout_Mode,0.877,0.387
2024-02-14,12:05:00,Bearish_Panic,0.699,0.464
2024-02-14,12:10:00,Sideways_Violent,0.617,0.549
2024-02-14,12:15:00,Bearish_Panic,0.799,0.683
2024-02-14,12:20:00,Bearish_Linear_Decay,0.853,0.518
2024-02-14,12:25:00,Bullish_Linear_Decay,0.767,0.701
2024-02-14,12:30:00,Bullish_Linear_Decay,0.923,0.552
2024-02-14,12:35:00,Sideways_Decay,0.945,0.612
2024-02-14,12:40:00,Sideways_Low_Vol,0.814,0.437
2024-02-14,12:45:00,Vol_Crush,0.653,0.633
2024-02-14,12:50:00,Bullish_Linear_Decay,0.784,0.461
2024-02-14,12:55:00,Sideways_Decay,0.730,0.681
2024-02-14,13:00:00,Sideways_Violent,0.748,0.540
2024-02-14,13:05:00,Vol_Crush,0.659,0.576
2024-02-14,13:10:00,Sideways_Decay,0.821,0.663
2024-02-14,13:15:00,Bullish_Linear_Decay,0.904,0.423
2024-02-14,13:20:00,Breakout_Mode,0.914,0.439
2024-02-14,13:25:00,Bearish_Linear_Decay,0.698,0.745
2024-02-14,13:30:00,Breakout_Mode,0.914,0.446
2024-02-14,13:35:00,Bullish_Linear_Decay,0.626,0.395
2024-02-14,13:40:00,Bearish_Linear_Decay,0.834,0.467
2024-02-14,13:45:00,Bullish_Grind,0.672,0.516
2024-02-14,13:50:00,Vol_Crush,0.933,0.373
2024-02-14,13:55:00,Sideways_Decay,0.824,0.530
2024-02-14,14:00:00,Bearish_Linear_Decay,0.600,0.698
2024-02-14,14:05:00,Bullish_Linear_Decay,0.900,0.369
2024-02-14,14:10:00,Bearish_Linear_Decay,0.843,0.610
2024-02-14,14:15:00,Bullish_Grind,0.872,0.575
2024-02-14,14:20:00,Bullish_Vol_Expansion,0.764,0.647
2024-02-14,14:25:00,Bullish_Grind,0.682,0.624
2024-02-14,14:30:00,Expiry_Pinning,0.649,0.454
2024-02-14,14:35:00,Sideways_Low_Vol,0.648,0.549
2024-02-14,14:40:00,Sideways_Low_Vol,0.656,0.656
2024-02-14,14:45:00,Vol_Crush,0.932,0.356
2024-02-14,14:50:00,Vol_Crush,0.832,0.418
2024-02-14,14:55:00,Expiry_Pinning,0.712,0.723
2024-02-14,15:00:00,Sideways_Decay,0.745,0.550
2024-02-14,15:05:00,Vol_Crush,0.831,0.360
2024-02-14,15:10:00,Bullish_Vol_Expansion,0.890,0.470
2024-02-14,15:15:00,Bullish_Linear_Decay,0.689,0.372
2024-02-14,15:20:00,Bearish_Panic,0.760,0.618
2024-02-14,15:25:00,Sideways_Violent,0.879,0.527
2024-02-14,15:30:00,Breakout_Mode,0.915,0.489
2024-02-15,09:15:00,Bullish_Vol_Expansion,0.645,0.450
2024-02-15,09:20:00,Bearish_Linear_Decay,0.723,0.621
2024-02-15,09:25:00,Sideways_Low_Vol,0.891,0.650
2024-02-15,09:30:00,Vol_Crush,0.653,0.410
2024-02-15,09:35:00,Bullish_Vol_Expansion,0.889,0.631
2024-02-15,09:40:00,Sideways_Decay,0.906,0.737
2024-02-15,09:45:00,Sideways_Decay,0.751,0.460
2024-02-15,09:50:00,Breakout_Mode,0.908,0.514
2024-02-15,09:55:00,Bullish_Grind,0.646,0.649
2024-02-15,10:00:00,Bearish_Linear_Decay,0.734,0.643
2024-02-15,10:05:00,Bullish_Vol_Expansion,0.913,0.515
2024-02-15,10:10:00,Bullish_Linear_Decay,0.705,0.650
2024-02-15,10:15:00,Sideways_Low_Vol,0.836,0.475
2024-02-15,10:20:00,Breakout_Mode,0.936,0.421
2024-02-15,10:25:00,Bullish_Linear_Decay,0.777,0.713
2024-02-15,10:30:00,Bearish_Linear_Decay,0.735,0.537
2024-02-15,10:35:00,Bearish_Panic,0.927,0.523
2024-02-15,10:40:00,Bullish_Vol_Expansion,0.920,0.436
2024-02-15,10:45:00,Bullish_Vol_Expansion,0.651,0.729
2024-02-15,10:50:00,Breakout_Mode,0.656,0.384
2024-02-15,10:55:00,Breakout_Mode,0.757,0.652
2024-02-15,11:00:00,Bullish_Linear_Decay,0.740,0.729
2024-02-15,11:05:00,Bullish_Grind,0.907,0.396
2024-02-15,11:10:00,Bearish_Panic,0.640,0.555
2024-02-15,11:15:00,Expiry_Pinning,0.808,0.740
2024-02-15,11:20:00,Bullish_Linear_Decay,0.704,0.679
2024-02-15,11:25:00,Sideways_Decay,0.723,0.706
2024-02-15,11:30:00,Bearish_Panic,0.695,0.432
2024-02-15,11:35:00,Bullish_Linear_Decay,0.716,0.605
2024-02-15,11:40:00,Bearish_Panic,0.760,0.448
2024-02-15,11:45:00,Sideways_Violent,0.888,0.749
2024-02-15,11:50:00,Vol_Crush,0.800,0.547
2024-02-15,11:55:00,Bearish_Panic,0.947,0.504
2024-02-15,12:00:00,Breakout_Mode,0.822,0.506
2024-02-15,12:05:00,Sideways_Violent,0.912,0.668
2024-02-15,12:10:00,Bearish_Panic,0.644,0.532
2024-02-15,12:15:00,Breakout_Mode,0.784,0.564
2024-02-15,12:20:00,Bullish_Grind,0.792,0.724
2024-02-15,12:25:00,Bullish_Linear_Decay,0.722,0.499
2024-02-15,12:30:00,Bearish_Vol_Expansion,0.672,0.535
2024-02-15,12:35:00,Breakout_Mode,0.787,0.728
2024-02-15,12:40:00,Sideways_Low_Vol,0.741,0.354
2024-02-15,12:45:00,Sideways_Low_Vol,0.628,0.354
2024-02-15,12:50:00,Bullish_Linear_Decay,0.809,0.401
2024-02-15,12:55:00,Expiry_Pinning,0.633,0.492
2024-02-15,13:00:00,Sideways_Low_Vol,0.814,0.431
2024-02-15,13:05:00,Breakout_Mode,0.608,0.707
2024-02-15,13:10:00,Sideways_Decay,0.832,0.430
2024-02-15,13:15:00,Bearish_Linear_Decay,0.677,0.406
2024-02-15,13:20:00,Sideways_Decay,0.858,0.515
2024-02-15,13:25:00,Sideways_Decay,0.830,0.582
2024-02-15,13:30:00,Bullish_Vol_Expansion,0.788,0.501
2024-02-15,13:35:00,Sideways_Decay,0.701,0.523
2024-02-15,13:40:00,Sideways_Violent,0.612,0.580
2024-02-15,13:45:00,Bearish_Vol_Expansion,0.649,0.580
2024-02-15,13:50:00,Sideways_Violent,0.719,0.404
2024-02-15,13:55:00,Bullish_Linear_Decay,0.765,0.629
2024-02-15,14:00:00,Bearish_Linear_Decay,0.661,0.672
2024-02-15,14:05:00,Bullish_Linear_Decay,0.910,0.379
2024-02-15,14:10:00,Breakout_Mode,0.866,0.624
2024-02-15,14:15:00,Sideways_Decay,0.923,0.717
2024-02-15,14:20:00,Breakout_Mode,0.672,0.394
2024-02-15,14:25:00,Sideways_Low_Vol,0.724,0.542
2024-02-15,14:30:00,Bearish_Linear_Decay,0.852,0.488
2024-02-15,14:35:00,Sideways_Low_Vol,0.941,0.717
2024-02-15,14:40:00,Bearish_Linear_Decay,0.874,0.597
2024-02-15,14:45:00,Vol_Crush,0.615,0.484
2024-02-15,14:50:00,Bullish_Vol_Expansion,0.788,0.404
2024-02-15,14:55:00,Sideways_Decay,0.764,0.634
2024-02-15,15:00:00,Bullish_Linear_Decay,0.728,0.463
2024-02-15,15:05:00,Sideways_Violent,0.758,0.514
2024-02-15,15:10:00,Bullish_Grind,0.660,0.725
2024-02-15,15:15:00,Bearish_Linear_Decay,0.884,0.377
2024-02-15,15:20:00,Sideways_Decay,0.638,0.403
2024-02-15,15:25:00,Expiry_Pinning,0.846,0.512
2024-02-15,15:30:00,Bearish_Linear_Decay,0.789,0.664
2024-02-16,09:15:00,Expiry_Pinning,0.728,0.724
2024-02-16,09:20:00,Bullish_Grind,0.860,0.483
2024-02-16,09:25:00,Sideways_Decay,0.917,0.527
2024-02-16,09:30:00,Bullish_Vol_Expansion,0.632,0.502
2024-02-16,09:35:00,Sideways_Low_Vol,0.828,0.416
2024-02-16,09:40:00,Bullish_Grind,0.639,0.524
2024-02-16,09:45:00,Bullish_Linear_Decay,0.909,0.420
2024-02-16,09:50:00,Sideways_Decay,0.780,0.525
2024-02-16,09:55:00,Bearish_Panic,0.861,0.748
2024-02-16,10:00:00,Bearish_Panic,0.725,0.566
2024-02-16,10:05:00,Sideways_Violent,0.725,0.742
2024-02-16,10:10:00,Expiry_Pinning,0.822,0.622
2024-02-16,10:15:00,Sideways_Decay,0.676,0.599
2024-02-16,10:20:00,Sideways_Decay,0.694,0.574
2024-02-16,10:25:00,Bullish_Linear_Decay,0.918,0.743
2024-02-16,10:30:00,Bullish_Linear_Decay,0.783,0.467
2024-02-16,10:35:00,Sideways_Low_Vol,0.695,0.630
2024-02-16,10:40:00,Bearish_Vol_Expansion,0.800,0.750
2024-02-16,10:45:00,Sideways_Low_Vol,0.939,0.723
2024-02-16,10:50:00,Bearish_Panic,0.828,0.709
2024-02-16,10:55:00,Bearish_Vol_Expansion,0.896,0.709
2024-02-16,11:00:00,Bullish_Grind,0.803,0.654
2024-02-16,11:05:00,Sideways_Decay,0.804,0.373
2024-02-16,11:10:00,Bullish_Linear_Decay,0.818,0.635
2024-02-16,11:15:00,Bullish_Vol_Expansion,0.691,0.577
2024-02-16,11:20:00,Vol_Crush,0.827,0.374
2024-02-16,11:25:00,Bearish_Vol_Expansion,0.629,0.351
2024-02-16,11:30:00,Sideways_Low_Vol,0.641,0.351
2024-02-16,11:35:00,Bearish_Panic,0.736,0.374
2024-02-16,11:40:00,Breakout_Mode,0.864,0.743
2024-02-16,11:45:00,Sideways_Decay,0.850,0.525
2024-02-16,11:50:00,Expiry_Pinning,0.840,0.482
2024-02-16,11:55:00,Bullish_Linear_Decay,0.625,0.500
2024-02-16,12:00:00,Bearish_Panic,0.760,0.465
2024-02-16,12:05:00,Bullish_Linear_Decay,0.848,0.554
2024-02-16,12:10:00,Sideways_Violent,0.726,0.436
2024-02-16,12:15:00,Sideways_Low_Vol,0.623,0.433
2024-02-16,12:20:00,Bullish_Vol_Expansion,0.790,0.532
2024-02-16,12:25:00,Breakout_Mode,0.646,0.647
2024-02-16,12:30:00,Bullish_Vol_Expansion,0.783,0.602
2024-02-16,12:35:00,Bullish_Vol_Expansion,0.636,0.447
2024-02-16,12:40:00,Sideways_Decay,0.737,0.701
2024-02-16,12:45:00,Bearish_Vol_Expansion,0.829,0.502
2024-02-16,12:50:00,Breakout_Mode,0.688,0.595
2024-02-16,12:55:00,Breakout_Mode,0.914,0.417
2024-02-16,13:00:00,Sideways_Low_Vol,0.851,0.713
2024-02-16,13:05:00,Bullish_Grind,0.926,0.514
2024-02-16,13:10:00,Breakout_Mode,0.849,0.410
2024-02-16,13:15:00,Bullish_Grind,0.693,0.548
2024-02-16,13:20:00,Sideways_Violent,0.874,0.458
2024-02-16,13:25:00,Bearish_Vol_Expansion,0.648,0.443
2024-02-16,13:30:00,Expiry_Pinning,0.640,0.713
2024-02-16,13:35:00,Expiry_Pinning,0.630,0.695
2024-02-16,13:40:00,Vol_Crush,0.932,0.420
2024-02-16,13:45:00,Bearish_Vol_Expansion,0.817,0.722
2024-02-16,13:50:00,Sideways_Violent,0.810,0.372
2024-02-16,13:55:00,Breakout_Mode,0.646,0.652
2024-02-16,14:00:00,Bearish_Panic,0.764,0.532
2024-02-16,14:05:00,Expiry_Pinning,0.904,0.469
2024-02-16,14:10:00,Sideways_Decay,0.619,0.419
2024-02-16,14:15:00,Bullish_Vol_Expansion,0.608,0.739
2024-02-16,14:20:00,Vol_Crush,0.868,0.602
2024-02-16,14:25:00,Breakout_Mode,0.841,0.464
2024-02-16,14:30:00,Bearish_Linear_Decay,0.764,0.408
2024-02-16,14:35:00,Bullish_Vol_Expansion,0.655,0.496
2024-02-16,14:40:00,Bullish_Linear_Decay,0.875,0.593
2024-02-16,14:45:00,Sideways_Violent,0.871,0.575
2024-02-16,14:50:00,Bearish_Panic,0.606,0.672
2024-02-16,14:55:00,Bullish_Vol_Expansion,0.806,0.648
2024-02-16,15:00:00,Bullish_Vol_Expansion,0.865,0.489
2024-02-16,15:05:00,Sideways_Decay,0.856,0.465
2024-02-16,15:10:00,Vol_Crush,0.944,0.603
2024-02-16,15:15:00,Sideways_Decay,0.628,0.668
2024-02-16,15:20:00,Bullish_Vol_Expansion,0.933,0.582
2024-02-16,15:25:00,Bullish_Vol_Expansion,0.802,0.435
2024-02-16,15:30:00,Bearish_Linear_Decay,0.676,0.387
2024-02-19,09:15:00,Sideways_Low_Vol,0.834,0.611
2024-02-19,09:20:00,Expiry_Pinning,0.773,0.444
2024-02-19,09:25:00,Bullish_Vol_Expansion,0.712,0.411
2024-02-19,09:30:00,Vol_Crush,0.771,0.525
2024-02-19,09:35:00,Sideways_Decay,0.936,0.529
2024-02-19,09:40:00,Sideways_Violent,0.819,0.733
2024-02-19,09:45:00,Bearish_Panic,0.729,0.721
2024-02-19,09:50:00,Bullish_Vol_Expansion,0.763,0.670
2024-02-19,09:55:00,Bearish_Linear_Decay,0.773,0.597
2024-02-19,10:00:00,Sideways_Violent,0.818,0.647
2024-02-19,10:05:00,Bullish_Linear_Decay,0.814,0.396
2024-02-19,10:10:00,Bearish_Linear_Decay,0.624,0.523
2024-02-19,10:15:00,Sideways_Violent,0.875,0.672
2024-02-19,10:20:00,Bearish_Panic,0.632,0.363
2024-02-19,10:25:00,Bullish_Linear_Decay,0.815,0.738
2024-02-19,10:30:00,Expiry_Pinning,0.878,0.643
2024-02-19,10:35:00,Sideways_Low_Vol,0.950,0.699
2024-02-19,10:40:00,Bearish_Linear_Decay,0.792,0.529
2024-02-19,10:45:00,Sideways_Decay,0.703,0.533
2024-02-19,10:50:00,Sideways_Low_Vol,0.910,0.597
2024-02-19,10:55:00,Bullish_Linear_Decay,0.671,0.742
2024-02-19,11:00:00,Expiry_Pinning,0.846,0.495
2024-02-19,11:05:00,Expiry_Pinning,0.612,0.644
2024-02-19,11:10:00,Bullish_Linear_Decay,0.718,0.513
2024-02-19,11:15:00,Breakout_Mode,0.820,0.573
2024-02-19,11:20:00,Bullish_Vol_Expansion,0.765,0.370
2024-02-19,11:25:00,Bearish_Linear_Decay,0.887,0.547
2024-02-19,11:30:00,Vol_Crush,0.756,0.720
2024-02-19,11:35:00,Sideways_Violent,0.817,0.625
2024-02-19,11:40:00,Bearish_Linear_Decay,0.887,0.729
2024-02-19,11:45:00,Expiry_Pinning,0.788,0.577
2024-02-19,11:50:00,Sideways_Decay,0.696,0.738
2024-02-19,11:55:00,Bearish_Panic,0.776,0.435
2024-02-19,12:00:00,Vol_Crush,0.711,0.740
2024-02-19,12:05:00,Sideways_Decay,0.799,0.706
2024-02-19,12:10:00,Bearish_Vol_Expansion,0.699,0.416
2024-02-19,12:15:00,Bullish_Linear_Decay,0.694,0.644
2024-02-19,12:20:00,Sideways_Violent,0.898,0.618
2024-02-19,12:25:00,Bullish_Grind,0.682,0.613
2024-02-19,12:30:00,Bullish_Linear_Decay,0.694,0.737
2024-02-19,12:35:00,Expiry_Pinning,0.685,0.518
2024-02-19,12:40:00,Bearish_Panic,0.662,0.725
2024-02-19,12:45:00,Bullish_Grind,0.878,0.603
2024-02-19,12:50:00,Bearish_Vol_Expansion,0.751,0.606
2024-02-19,12:55:00,Bullish_Vol_Expansion,0.600,0.705
2024-02-19,13:00:00,Sideways_Violent,0.880,0.375
2024-02-19,13:05:00,Bullish_Linear_Decay,0.714,0.477
2024-02-19,13:10:00,Bearish_Vol_Expansion,0.620,0.625
2024-02-19,13:15:00,Bullish_Vol_Expansion,0.948,0.354
2024-02-19,13:20:00,Bullish_Linear_Decay,0.765,0.649
2024-02-19,13:25:00,Bullish_Linear_Decay,0.897,0.688
2024-02-19,13:30:00,Vol_Crush,0.754,0.386
2024-02-19,13:35:00,Sideways_Low_Vol,0.941,0.677
2024-02-19,13:40:00,Bearish_Vol_Expansion,0.620,0.447
2024-02-19,13:45:00,Bullish_Grind,0.606,0.370
2024-02-19,13:50:00,Vol_Crush,0.747,0.701
2024-02-19,13:55:00,Vol_Crush,0.638,0.372
2024-02-19,14:00:00,Bearish_Vol_Expansion,0.894,0.409
2024-02-19,14:05:00,Bearish_Linear_Decay,0.942,0.477
